intersection_cluster,geometry,lat,lon,nearest_node
1028,POINT (-75.77220690000001 45.32278869999998),45.32278869999998,-75.77220690000001,899983014
1029,POINT (-75.9249598 45.3488595),45.3488595,-75.9249598,899806400
1030,POINT (-75.9245933 45.34897620000001),45.34897620000001,-75.9245933,899801601
1031,POINT (-75.9250406 45.34909139999999),45.34909139999999,-75.9250406,899802568
1032,POINT (-75.9246739 45.3492034),45.3492034,-75.9246739,899804360
1033,POINT (-75.7747517 45.346606300000005),45.346606300000005,-75.7747517,899984360
1034,POINT (-75.75762255000001 45.3757365),45.3757365,-75.75762255000001,901015337
1035,POINT (-75.75758965 45.3759994),45.3759994,-75.75758965,901016915
1036,POINT (-75.75647855 45.34207965),45.34207965,-75.75647855,899978037
1037,POINT (-75.756841 45.3421457),45.3421457,-75.756841,899970622
1038,POINT (-75.7509493 45.344244999999994),45.344244999999994,-75.7509493,899971360
1043,POINT (-75.7881394 45.3408285),45.3408285,-75.7881394,899953884
1044,POINT (-75.7878434 45.340885899999996),45.340885899999996,-75.7878434,899971545
1045,POINT (-75.7881526 45.3410657),45.3410657,-75.7881526,899958255
1046,POINT (-75.7878789 45.3411005),45.3411005,-75.7878789,899968519
1048,POINT (-75.7324985 45.373348400000005),45.373348400000005,-75.7324985,901793407
1049,POINT (-75.73271505 45.373428749999995),45.373428749999995,-75.73271505,901795888
