intersection_cluster,geometry,lat,lon,nearest_node,lat_rounded,lon_rounded,accident_count
1494,POINT (-75.7148594 45.416454599999994),45.416454599999994,-75.7148594,1194392404,45.4164546,-75.7148594,82
1495,POINT (-75.7148824 45.41614009999999),45.41614009999999,-75.7148824,1194392166,45.4161401,-75.7148824,82
1496,POINT (-75.6375655 45.424126599999994),45.424126599999994,-75.6375655,901151508,45.4241266,-75.6375655,135
1497,POINT (-75.6371371 45.424091499999996),45.424091499999996,-75.6371371,901151895,45.4240915,-75.6371371,138
1498,POINT (-75.6375153 45.42438870000001),45.42438870000001,-75.6375153,901150137,45.4243887,-75.6375153,135
1499,POINT (-75.6371141 45.42433969999999),45.42433969999999,-75.6371141,901148581,45.4243397,-75.6371141,133
1507,POINT (-75.639262 45.443785),45.443785,-75.639262,761420581,45.443785,-75.639262,113
1508,POINT (-75.6389609 45.443781599999994),45.443781599999994,-75.6389609,761420532,45.4437816,-75.6389609,111
1509,POINT (-75.6389359 45.44353809999999),45.44353809999999,-75.6389359,761420451,45.4435381,-75.6389359,112
1510,POINT (-75.6392299 45.44355139999998),45.44355139999998,-75.6392299,761420445,45.4435514,-75.6392299,113
1513,POINT (-75.6026562 45.41661739999999),45.41661739999999,-75.6026562,4685083561,45.4166174,-75.6026562,165
1514,POINT (-75.6023016 45.41660509999999),45.41660509999999,-75.6023016,901526900,45.4166051,-75.6023016,162
1523,POINT (-75.5127384 45.477805999999994),45.477805999999994,-75.5127384,901431262,45.477806,-75.5127384,38
1524,POINT (-75.51260635 45.47749409999999),45.47749409999999,-75.51260635,901453487,45.4774941,-75.5126064,37
1525,POINT (-75.5124738 45.47781739999999),45.47781739999999,-75.5124738,901431262,45.4778174,-75.5124738,37
1526,POINT (-75.6839751 45.411410049999986),45.411410049999986,-75.6839751,901216446,45.41141,-75.6839751,128
1527,POINT (-75.68413215000001 45.411208999999985),45.411208999999985,-75.68413215000001,901214381,45.411209,-75.6841322,103
1537,POINT (-75.7133052 45.40379149999998),45.40379149999998,-75.7133052,901055551,45.4037915,-75.7133052,5
1538,POINT (-75.6396838 45.42900739999999),45.42900739999999,-75.6396838,901148060,45.4290074,-75.6396838,175
1552,POINT (-75.9325241 45.3549553),45.3549553,-75.9325241,4625261744,45.3549553,-75.9325241,34
1555,POINT (-75.9326458 45.35522299999998),45.35522299999998,-75.9326458,899807536,45.355223,-75.9326458,33
1560,POINT (-75.6517335 45.32890950000001),45.32890950000001,-75.6517335,4655424082,45.3289095,-75.6517335,48
1579,POINT (-75.7331487 45.37707),45.37707,-75.7331487,900988384,45.37707,-75.7331487,51
1593,POINT (-75.6149538 45.44649879999999),45.44649879999999,-75.6149538,1558328915,45.4464988,-75.6149538,48
1594,POINT (-75.614994 45.4462551),45.4462551,-75.614994,1558328941,45.4462551,-75.614994,47
1595,POINT (-75.61532750000002 45.44642199999999),45.44642199999999,-75.61532750000002,1558328874,45.446422,-75.6153275,47
1607,POINT (-75.705882 45.42013589999999),45.42013589999999,-75.705882,4946586828,45.4201359,-75.705882,11
1616,POINT (-75.7076149 45.41923969999999),45.41923969999999,-75.7076149,901046837,45.4192397,-75.7076149,44
1617,POINT (-75.7075378 45.41943429999999),45.41943429999999,-75.7075378,4686481171,45.4194343,-75.7075378,44
1618,POINT (-75.6948643 45.42747829999999),45.42747829999999,-75.6948643,914005458,45.4274783,-75.6948643,49
1623,POINT (-75.6631213 45.3702839),45.3702839,-75.6631213,901831661,45.3702839,-75.6631213,199
1624,POINT (-75.6635031 45.370236399999996),45.370236399999996,-75.6635031,901845793,45.3702364,-75.6635031,198
1626,POINT (-75.6630967 45.37054679999999),45.37054679999999,-75.6630967,901865008,45.3705468,-75.6630967,200
1627,POINT (-75.732815 45.386847799999984),45.386847799999984,-75.732815,6896782973,45.3868478,-75.732815,65
1635,POINT (-75.7874112 45.3482888),45.3482888,-75.7874112,492601741,45.3482888,-75.7874112,12
1646,POINT (-75.7946278 45.35813109999998),45.35813109999998,-75.7946278,1504405331,45.3581311,-75.7946278,90
1647,POINT (-75.7946091 45.357793),45.357793,-75.7946091,1504405350,45.357793,-75.7946091,92
1648,POINT (-75.7944066 45.35822799999999),45.35822799999999,-75.7944066,1504405331,45.358228,-75.7944066,89
1649,POINT (-75.7943514 45.357837499999995),45.357837499999995,-75.7943514,1504405350,45.3578375,-75.7943514,90
1650,POINT (-75.7890236 45.347814899999996),45.347814899999996,-75.7890236,2618681018,45.3478149,-75.7890236,149
1651,POINT (-75.7886513 45.3474035),45.3474035,-75.7886513,899965939,45.3474035,-75.7886513,146
1657,POINT (-75.7010904 45.36824249999999),45.36824249999999,-75.7010904,901794178,45.3682425,-75.7010904,78
1658,POINT (-75.7013788 45.368265199999996),45.368265199999996,-75.7013788,4526484445,45.3682652,-75.7013788,79
1659,POINT (-75.7013099 45.36851469999999),45.36851469999999,-75.7013099,4526484429,45.3685147,-75.7013099,84
1660,POINT (-75.7010201 45.3684936),45.3684936,-75.7010201,4526484436,45.3684936,-75.7010201,82
1664,POINT (-75.7019165 45.404499699999995),45.404499699999995,-75.7019165,1435519770,45.4044997,-75.7019165,268
1665,POINT (-75.5943315 45.4474728),45.4474728,-75.5943315,901320383,45.4474728,-75.5943315,107
1666,POINT (-75.5943513 45.447196699999985),45.447196699999985,-75.5943513,901322101,45.4471967,-75.5943513,109
1668,POINT (-75.594012 45.44749039999999),45.44749039999999,-75.594012,901337246,45.4474904,-75.594012,104
1686,POINT (-75.5264871 45.462168199999994),45.462168199999994,-75.5264871,901452848,45.4621682,-75.5264871,71
1687,POINT (-75.5261725 45.462100199999995),45.462100199999995,-75.5261725,901455997,45.4621002,-75.5261725,71
1689,POINT (-75.6931956 45.420939499999996),45.420939499999996,-75.6931956,901058372,45.4209395,-75.6931956,100
1690,POINT (-75.6926612 45.42120989999999),45.42120989999999,-75.6926612,3859505157,45.4212099,-75.6926612,102
1691,POINT (-75.6927837 45.420955499999984),45.420955499999984,-75.6927837,3859505157,45.4209555,-75.6927837,100
1692,POINT (-75.6931462 45.42118349999999),45.42118349999999,-75.6931462,901058372,45.4211835,-75.6931462,143
1693,POINT (-75.6943997 45.422621499999984),45.422621499999984,-75.6943997,901061341,45.4226215,-75.6943997,107
1694,POINT (-75.6939095 45.4220788),45.4220788,-75.6939095,901053575,45.4220788,-75.6939095,92
1695,POINT (-75.69398420000002 45.4218246),45.4218246,-75.69398420000002,901053575,45.4218246,-75.6939842,94
1696,POINT (-75.6935191 45.4218672),45.4218672,-75.6935191,901055393,45.4218672,-75.6935191,157
1712,POINT (-75.67708245 45.41904934999999),45.41904934999999,-75.67708245,901221469,45.4190493,-75.6770824,84
1721,POINT (-75.7346421 45.26847019999999),45.26847019999999,-75.7346421,2975190775,45.2684702,-75.7346421,10
1735,POINT (-75.479357 45.49660644999999),45.49660644999999,-75.479357,8623231443,45.4966064,-75.479357,23
1742,POINT (-75.7069701 45.41861969999999),45.41861969999999,-75.7069701,901059785,45.4186197,-75.7069701,50
1743,POINT (-75.60300340000002 45.4378691),45.4378691,-75.60300340000002,9439999145,45.4378691,-75.6030034,16
1746,POINT (-75.68645363333333 45.42370706666666),45.42370706666666,-75.68645363333333,10698447858,45.4237071,-75.6864536,32
1747,POINT (-75.6873108 45.42340519999998),45.42340519999998,-75.6873108,3859505168,45.4234052,-75.6873108,187
1749,POINT (-75.6878239 45.4231709),45.4231709,-75.6878239,4191998370,45.4231709,-75.6878239,173
1750,POINT (-75.6873163 45.423108299999996),45.423108299999996,-75.6873163,3859505168,45.4231083,-75.6873163,185
1751,POINT (-75.68681910000001 45.423644299999985),45.423644299999985,-75.68681910000001,10698447858,45.4236443,-75.6868191,182
1770,POINT (-75.5847428 45.4512421),45.4512421,-75.5847428,12537437643,45.4512421,-75.5847428,103
1789,POINT (-75.6784109 45.41759599999999),45.41759599999999,-75.6784109,903982327,45.417596,-75.6784109,12
1792,POINT (-75.5843547 45.4511762),45.4511762,-75.5843547,901331403,45.4511762,-75.5843547,130
1795,POINT (-75.70646984999999 45.41548659999998),45.41548659999998,-75.70646984999999,901051735,45.4154866,-75.7064698,20
