intersection_cluster,geometry,lat,lon
1171,POINT (-75.7306432 45.3654196),45.3654196,-75.7306432
1172,POINT (-75.7512443 45.268588799999996),45.268588799999996,-75.7512443
1173,POINT (-75.4785076 45.44486214999999),45.44486214999999,-75.4785076
1174,POINT (-75.80278340000001 45.355988499999995),45.355988499999995,-75.80278340000001
1175,POINT (-75.8027846 45.35619714999999),45.35619714999999,-75.8027846
1176,POINT (-75.80821245 45.35359274999999),45.35359274999999,-75.80821245
1177,POINT (-75.80819425000001 45.35382455),45.35382455,-75.80819425000001
1178,POINT (-75.6386633 45.38032119999999),45.38032119999999,-75.6386633
1179,POINT (-75.7133317 45.33919149999999),45.33919149999999,-75.7133317
1180,POINT (-75.74319165 45.280687549999996),45.280687549999996,-75.74319165
1181,POINT (-75.6974462 45.42891409999999),45.42891409999999,-75.6974462
1182,POINT (-75.9342909 45.35688859999999),45.35688859999999,-75.9342909
1183,POINT (-75.700321 45.32053719999999),45.32053719999999,-75.700321
1184,POINT (-75.45862439999999 45.47755894999999),45.47755894999999,-75.45862439999999
1185,POINT (-75.84192540000001 45.31861364999998),45.31861364999998,-75.84192540000001
1186,POINT (-75.7246522 45.336291499999994),45.336291499999994,-75.7246522
1187,POINT (-75.625309 45.4474326),45.4474326,-75.625309
1188,POINT (-75.6252007 45.447080099999994),45.447080099999994,-75.6252007
1189,POINT (-75.9033537 45.288802799999985),45.288802799999985,-75.9033537
1190,POINT (-75.9116109 45.3105191),45.3105191,-75.9116109
1191,POINT (-75.6566928 45.37938390000001),45.37938390000001,-75.6566928
1192,POINT (-75.5489957 45.46121279999999),45.46121279999999,-75.5489957
1193,POINT (-75.8331617 45.322215599999986),45.322215599999986,-75.8331617
1194,POINT (-75.93330095 45.343648749999986),45.343648749999986,-75.93330095
1195,POINT (-75.63169330000001 45.35970824999999),45.35970824999999,-75.63169330000001
1196,POINT (-75.6316942 45.359970700000005),45.359970700000005,-75.6316942
1197,POINT (-75.51026855 45.45125245),45.45125245,-75.51026855
1198,POINT (-75.764527 45.344651999999996),45.344651999999996,-75.764527
1199,POINT (-75.8181059 45.34957819999999),45.34957819999999,-75.8181059
1200,POINT (-75.93871924999999 45.340357999999995),45.340357999999995,-75.93871924999999
1201,POINT (-75.6302826 45.38363529999999),45.38363529999999,-75.6302826
1202,POINT (-75.7062627 45.42005169999998),45.42005169999998,-75.7062627
1203,POINT (-75.7686283 45.32741769999998),45.32741769999998,-75.7686283
1204,POINT (-75.816876 45.34711829999999),45.34711829999999,-75.816876
1205,POINT (-75.7049101 45.33589419999999),45.33589419999999,-75.7049101
1206,POINT (-75.5351298 45.479647099999994),45.479647099999994,-75.5351298
1207,POINT (-75.54308191999999 45.47788478),45.47788478,-75.54308191999999
1208,POINT (-75.5877318 45.3100996),45.3100996,-75.5877318
1209,POINT (-75.7553319 45.26611184999999),45.26611184999999,-75.7553319
1210,POINT (-75.6611488 45.40371919999999),45.40371919999999,-75.6611488
1211,POINT (-75.733900425 45.361927849999994),45.361927849999994,-75.733900425
1212,POINT (-75.8729561 45.276371199999986),45.276371199999986,-75.8729561
1213,POINT (-75.7210108 45.27521899999999),45.27521899999999,-75.7210108
1214,POINT (-75.9100768 45.2992976),45.2992976,-75.9100768
1215,POINT (-75.484215 45.454235699999984),45.454235699999984,-75.484215
1216,POINT (-75.6126488 45.32524369999999),45.32524369999999,-75.6126488
1217,POINT (-75.4834247 45.452632599999994),45.452632599999994,-75.4834247
1218,POINT (-75.7788258 45.27692479999999),45.27692479999999,-75.7788258
1219,POINT (-75.6259459 45.441156499999984),45.441156499999984,-75.6259459
1220,POINT (-75.80548325000001 45.354769149999996),45.354769149999996,-75.80548325000001
1221,POINT (-75.8055045 45.354986999999994),45.354986999999994,-75.8055045
1222,POINT (-75.787027 45.3631957),45.3631957,-75.787027
1223,POINT (-75.7690646 45.371071699999995),45.371071699999995,-75.7690646
1224,POINT (-75.7727008 45.3693548),45.3693548,-75.7727008
1225,POINT (-75.75021054999999 45.37920809999999),45.37920809999999,-75.75021054999999
1226,POINT (-75.75017955 45.378969549999994),45.378969549999994,-75.75017955
1227,POINT (-75.75453285 45.377084249999996),45.377084249999996,-75.75453285
1228,POINT (-75.7545436 45.377326899999986),45.377326899999986,-75.7545436
1229,POINT (-75.7352282 45.38551269999999),45.38551269999999,-75.7352282
1230,POINT (-75.89727330000001 45.33906987499999),45.33906987499999,-75.89727330000001
1231,POINT (-75.84663505 45.353443299999995),45.353443299999995,-75.84663505
1232,POINT (-75.814733 45.34479464999999),45.34479464999999,-75.814733
1233,POINT (-75.8151219 45.344788599999994),45.344788599999994,-75.8151219
1234,POINT (-75.8112632 45.34369539999998),45.34369539999998,-75.8112632
1235,POINT (-75.7568543 45.341962699999996),45.341962699999996,-75.7568543
1236,POINT (-75.7465793 45.270432899999996),45.270432899999996,-75.7465793
1237,POINT (-75.7462455 45.27043729999999),45.27043729999999,-75.7462455
1238,POINT (-75.7462569 45.27068049999998),45.27068049999998,-75.7462569
1239,POINT (-75.746553 45.27066919999999),45.27066919999999,-75.746553
1240,POINT (-75.748766 45.2750382),45.2750382,-75.748766
1241,POINT (-75.7488741 45.27487029999999),45.27487029999999,-75.7488741
1242,POINT (-75.75015915 45.27719784999999),45.27719784999999,-75.75015915
1243,POINT (-75.7505009 45.27729899999999),45.27729899999999,-75.7505009
1244,POINT (-75.75428835000001 45.28330274999999),45.28330274999999,-75.75428835000001
1245,POINT (-75.7539429 45.283249600000005),45.283249600000005,-75.7539429
1246,POINT (-75.7559167 45.28609824999999),45.28609824999999,-75.7559167
1247,POINT (-75.7556701 45.28605079999999),45.28605079999999,-75.7556701
1248,POINT (-75.7569948 45.2880511),45.2880511,-75.7569948
1249,POINT (-75.75702285 45.28824774999998),45.28824774999998,-75.75702285
1250,POINT (-75.6198616 45.36523809999999),45.36523809999999,-75.6198616
1251,POINT (-75.6194774 45.3652864),45.3652864,-75.6194774
1252,POINT (-75.6194433 45.36499259999999),45.36499259999999,-75.6194433
1253,POINT (-75.6198203 45.364945199999994),45.364945199999994,-75.6198203
1254,POINT (-75.6255497 45.36221234999999),45.36221234999999,-75.6255497
1255,POINT (-75.6255696 45.36246624999998),45.36246624999998,-75.6255696
1256,POINT (-75.63713175000001 45.357763649999995),45.357763649999995,-75.63713175000001
1257,POINT (-75.6371569 45.357530799999985),45.357530799999985,-75.6371569
1258,POINT (-75.6440225 45.3556818),45.3556818,-75.6440225
1259,POINT (-75.6476265 45.35367449999999),45.35367449999999,-75.6476265
1260,POINT (-75.6473575 45.35385879999999),45.35385879999999,-75.6473575
1261,POINT (-75.6471024 45.35375629999999),45.35375629999999,-75.6471024
1262,POINT (-75.6473752 45.353570899999994),45.353570899999994,-75.6473752
1263,POINT (-75.6850795 45.3377201),45.3377201,-75.6850795
1264,POINT (-75.68513415000001 45.33791134999999),45.33791134999999,-75.68513415000001
1265,POINT (-75.6905067 45.335666299999986),45.335666299999986,-75.6905067
1266,POINT (-75.69061264999999 45.33543689999999),45.33543689999999,-75.69061264999999
1267,POINT (-75.70525665000001 45.335878099999995),45.335878099999995,-75.70525665000001
1268,POINT (-75.7133531 45.33947109999999),45.33947109999999,-75.7133531
1269,POINT (-75.7136501 45.33943359999999),45.33943359999999,-75.7136501
1270,POINT (-75.7242458 45.33486829999998),45.33486829999998,-75.7242458
1271,POINT (-75.723961 45.33488489999999),45.33488489999999,-75.723961
1272,POINT (-75.7239112 45.33464229999999),45.33464229999999,-75.7239112
1273,POINT (-75.72421010000001 45.334615499999984),45.334615499999984,-75.72421010000001
1274,POINT (-75.79959295 45.313898949999995),45.313898949999995,-75.79959295
1275,POINT (-75.79957385 45.31370379999999),45.31370379999999,-75.79957385
1276,POINT (-75.8230095 45.30434409999999),45.30434409999999,-75.8230095
1277,POINT (-75.82276755000001 45.30461484999999),45.30461484999999,-75.82276755000001
1278,POINT (-75.8227219 45.3043349),45.3043349,-75.8227219
1279,POINT (-75.6174983 45.38882054999999),45.38882054999999,-75.6174983
1280,POINT (-75.6175031 45.389033899999994),45.389033899999994,-75.6175031
1281,POINT (-75.62081685000001 45.387505449999985),45.387505449999985,-75.62081685000001
1282,POINT (-75.62715940000001 45.38514509999999),45.38514509999999,-75.62715940000001
1283,POINT (-75.6272949 45.384927399999995),45.384927399999995,-75.6272949
1284,POINT (-75.63229565 45.382851099999996),45.382851099999996,-75.63229565
1285,POINT (-75.6321889 45.38307099999998),45.38307099999998,-75.6321889
1286,POINT (-75.63418659999999 45.38230774999999),45.38230774999999,-75.63418659999999
1287,POINT (-75.63419365 45.38209004999999),45.38209004999999,-75.63419365
1288,POINT (-75.66113725 45.37907399999999),45.37907399999999,-75.66113725
1289,POINT (-75.66122784999999 45.37889805),45.37889805,-75.66122784999999
1290,POINT (-75.6913538 45.376652599999986),45.376652599999986,-75.6913538
1291,POINT (-75.7268213 45.36710109999999),45.36710109999999,-75.7268213
1292,POINT (-75.7269154 45.36688114999999),45.36688114999999,-75.7269154
1293,POINT (-75.7661056 45.35020449999999),45.35020449999999,-75.7661056
1294,POINT (-75.7660377 45.34995929999999),45.34995929999999,-75.7660377
1295,POINT (-75.76917605 45.3486499),45.3486499,-75.76917605
1296,POINT (-75.7747164 45.34637009999999),45.34637009999999,-75.7747164
1297,POINT (-75.7315763 45.36762199999999),45.36762199999999,-75.7315763
1298,POINT (-75.7317979 45.36778169999999),45.36778169999999,-75.7317979
1299,POINT (-75.73294705 45.37512649999999),45.37512649999999,-75.73294705
1300,POINT (-75.73306674999999 45.38183967499999),45.38183967499999,-75.73306674999999
1301,POINT (-75.7375764 45.357914799999996),45.357914799999996,-75.7375764
1302,POINT (-75.7142441 45.317492699999995),45.317492699999995,-75.7142441
1303,POINT (-75.7052157 45.2708617),45.2708617,-75.7052157
1304,POINT (-75.7049967 45.27067149999998),45.27067149999998,-75.7049967
1305,POINT (-75.6672793 45.28073169999999),45.28073169999999,-75.6672793
1306,POINT (-75.6669347 45.2807655),45.2807655,-75.6669347
1307,POINT (-75.66693010000002 45.28047609999999),45.28047609999999,-75.66693010000002
1308,POINT (-75.6672858 45.280462199999995),45.280462199999995,-75.6672858
1309,POINT (-75.5921234 45.31781269999999),45.31781269999999,-75.5921234
1310,POINT (-75.5924024 45.31781499999999),45.31781499999999,-75.5924024
1311,POINT (-75.5923807 45.31802979999999),45.31802979999999,-75.5923807
1312,POINT (-75.59996115 45.33097734999999),45.33097734999999,-75.59996115
1313,POINT (-75.5996399 45.33106169999999),45.33106169999999,-75.5996399
1314,POINT (-75.6034048 45.33615209999999),45.33615209999999,-75.6034048
1315,POINT (-75.6035176 45.3363715),45.3363715,-75.6035176
1316,POINT (-75.6031955 45.33641889999999),45.33641889999999,-75.6031955
1317,POINT (-75.6030806 45.3361974),45.3361974,-75.6030806
1318,POINT (-75.6708708 45.38253209999999),45.38253209999999,-75.6708708
1319,POINT (-75.7249515 45.385772599999996),45.385772599999996,-75.7249515
1320,POINT (-75.8368178 45.3207422),45.3207422,-75.8368178
1321,POINT (-75.8369755 45.32052069999999),45.32052069999999,-75.8369755
1322,POINT (-75.8367172 45.32053479999999),45.32053479999999,-75.8367172
1323,POINT (-75.8291349 45.32380414999999),45.32380414999999,-75.8291349
1324,POINT (-75.82290965 45.32642094999999),45.32642094999999,-75.82290965
1325,POINT (-75.82297385 45.32620684999999),45.32620684999999,-75.82297385
1326,POINT (-75.8170813 45.32898374999999),45.32898374999999,-75.8170813
1327,POINT (-75.803452 45.34832879999999),45.34832879999999,-75.803452
1328,POINT (-75.8037273 45.3482104),45.3482104,-75.8037273
1329,POINT (-75.739431 45.392862149999985),45.392862149999985,-75.739431
1330,POINT (-75.62168245000001 45.39986774999999),45.39986774999999,-75.62168245000001
1331,POINT (-75.6214014 45.39987359999999),45.39987359999999,-75.6214014
1332,POINT (-75.6558378 45.411804299999986),45.411804299999986,-75.6558378
1333,POINT (-75.61967750000001 45.410292649999995),45.410292649999995,-75.61967750000001
1334,POINT (-75.61967014999999 45.41007519999998),45.41007519999998,-75.61967014999999
1335,POINT (-75.57490505 45.425836399999994),45.425836399999994,-75.57490505
1336,POINT (-75.5751687 45.42565219999999),45.42565219999999,-75.5751687
1337,POINT (-75.51552960000001 45.451479349999985),45.451479349999985,-75.51552960000001
1338,POINT (-75.5153887 45.45122849999999),45.45122849999999,-75.5153887
1339,POINT (-75.5156804 45.4512357),45.4512357,-75.5156804
1340,POINT (-75.51136385000001 45.45311219999999),45.45311219999999,-75.51136385000001
1341,POINT (-75.5112789 45.452856399999995),45.452856399999995,-75.5112789
1342,POINT (-75.50096975 45.456676849999994),45.456676849999994,-75.50096975
1343,POINT (-75.4972009 45.457878799999996),45.457878799999996,-75.4972009
1344,POINT (-75.4971854 45.45767480000001),45.45767480000001,-75.4971854
1345,POINT (-75.46013045 45.469069199999986),45.469069199999986,-75.46013045
1346,POINT (-75.46020680000001 45.46883374999999),45.46883374999999,-75.46020680000001
1347,POINT (-75.6208122 45.43042059999999),45.43042059999999,-75.6208122
1348,POINT (-75.6026958 45.437915699999984),45.437915699999984,-75.6026958
1349,POINT (-75.6026839 45.43767949999999),45.43767949999999,-75.6026839
1350,POINT (-75.70629060000002 45.41986149999999),45.41986149999999,-75.70629060000002
1351,POINT (-75.8350054 45.32530034999998),45.32530034999998,-75.8350054
1352,POINT (-75.83529195 45.32532214999999),45.32532214999999,-75.83529195
1353,POINT (-75.8363348 45.327753999999985),45.327753999999985,-75.8363348
1354,POINT (-75.83660750000001 45.32780054999999),45.32780054999999,-75.83660750000001
1355,POINT (-75.84093113333334 45.33642366666666),45.33642366666666,-75.84093113333334
1356,POINT (-75.8934688 45.33225809999999),45.33225809999999,-75.8934688
1357,POINT (-75.8937707 45.3321385),45.3321385,-75.8937707
1358,POINT (-75.91712795 45.342806199999984),45.342806199999984,-75.91712795
1359,POINT (-75.91685315 45.342885899999985),45.342885899999985,-75.91685315
1360,POINT (-75.744622 45.3303057),45.3303057,-75.744622
1361,POINT (-75.7450618 45.3301312),45.3301312,-75.7450618
1362,POINT (-75.6940199 45.425325566666665),45.425325566666665,-75.6940199
1363,POINT (-75.69337065 45.42558924999999),45.42558924999999,-75.69337065
1364,POINT (-75.6933327 45.425401799999996),45.425401799999996,-75.6933327
1365,POINT (-75.67662215000001 45.277547599999984),45.277547599999984,-75.67662215000001
1366,POINT (-75.6766444 45.27776174999998),45.27776174999998,-75.6766444
1367,POINT (-75.6837428 45.27451255),45.27451255,-75.6837428
1368,POINT (-75.68375795 45.27473204999999),45.27473204999999,-75.68375795
1369,POINT (-75.6895025 45.27229069999999),45.27229069999999,-75.6895025
1370,POINT (-75.68948455 45.27208039999999),45.27208039999999,-75.68948455
1371,POINT (-75.69608485 45.26949544999998),45.26949544999998,-75.69608485
1372,POINT (-75.69607830000001 45.269267049999996),45.269267049999996,-75.69607830000001
1373,POINT (-75.7000365 45.26908959999999),45.26908959999999,-75.7000365
1374,POINT (-75.7000117 45.269488300000006),45.269488300000006,-75.7000117
1375,POINT (-75.7002514 45.26925909999999),45.26925909999999,-75.7002514
1376,POINT (-75.7099919 45.27240129999999),45.27240129999999,-75.7099919
1377,POINT (-75.70960195 45.27260174999999),45.27260174999999,-75.70960195
1378,POINT (-75.7100114 45.2726201),45.2726201,-75.7100114
1379,POINT (-75.7155483 45.27623919999998),45.27623919999998,-75.7155483
1380,POINT (-75.72120670000001 45.27503575),45.27503575,-75.72120670000001
1381,POINT (-75.72592175 45.2752865),45.2752865,-75.72592175
1382,POINT (-75.726234 45.27519419999999),45.27519419999999,-75.726234
1383,POINT (-75.7386626 45.274056699999996),45.274056699999996,-75.7386626
1384,POINT (-75.7383814 45.27408019999998),45.27408019999998,-75.7383814
1385,POINT (-75.7383126 45.27384730000001),45.27384730000001,-75.7383126
1386,POINT (-75.7386279 45.273808700000004),45.273808700000004,-75.7386279
1387,POINT (-75.74318210000001 45.27205839999999),45.27205839999999,-75.74318210000001
1388,POINT (-75.7430985 45.27184479999999),45.27184479999999,-75.7430985
1389,POINT (-75.7434089 45.27180219999999),45.27180219999999,-75.7434089
1390,POINT (-75.7486556 45.26972699999999),45.26972699999999,-75.7486556
1391,POINT (-75.7487761 45.26951914999998),45.26951914999998,-75.7487761
1392,POINT (-75.75109635 45.26881005),45.26881005,-75.75109635
1393,POINT (-75.750968 45.26862079999998),45.26862079999998,-75.750968
1394,POINT (-75.767519 45.259730099999985),45.259730099999985,-75.767519
1395,POINT (-75.76716520000001 45.2595963),45.2595963,-75.76716520000001
1396,POINT (-75.7677166 45.2594689),45.2594689,-75.7677166
1397,POINT (-75.7778473 45.264726299999985),45.264726299999985,-75.7778473
1398,POINT (-75.7774066 45.264626899999996),45.264626899999996,-75.7774066
1399,POINT (-75.7774436 45.26439899999998),45.26439899999998,-75.7774436
1400,POINT (-75.77786420000001 45.26447129999999),45.26447129999999,-75.77786420000001
1401,POINT (-75.78684369999999 45.272481799999994),45.272481799999994,-75.78684369999999
1402,POINT (-75.78716765 45.27222069999999),45.27222069999999,-75.78716765
1403,POINT (-75.63850883333333 45.428998699999994),45.428998699999994,-75.63850883333333
1404,POINT (-75.6386609 45.429164),45.429164,-75.6386609
1405,POINT (-75.9386585 45.34014244999999),45.34014244999999,-75.9386585
1406,POINT (-75.9143976 45.2815344),45.2815344,-75.9143976
1407,POINT (-75.914135 45.28158919999999),45.28158919999999,-75.914135
1408,POINT (-75.91197090000001 45.2830594),45.2830594,-75.91197090000001
1409,POINT (-75.9120812 45.28328799999999),45.28328799999999,-75.9120812
1410,POINT (-75.9118271 45.2833658),45.2833658,-75.9118271
1411,POINT (-75.9116571 45.28310179999999),45.28310179999999,-75.9116571
1412,POINT (-75.9032903 45.288576499999984),45.288576499999984,-75.9032903
1413,POINT (-75.9387397 45.299310699999985),45.299310699999985,-75.9387397
1414,POINT (-75.9386637 45.2991032),45.2991032,-75.9386637
1415,POINT (-75.938954 45.29904539999999),45.29904539999999,-75.938954
1416,POINT (-75.9390687 45.299282199999986),45.299282199999986,-75.9390687
1417,POINT (-75.9395983 45.29502569999999),45.29502569999999,-75.9395983
1418,POINT (-75.4830594 45.45264139999998),45.45264139999998,-75.4830594
1419,POINT (-75.4833442 45.45282539999999),45.45282539999999,-75.4833442
1420,POINT (-75.4838738 45.4543077),45.4543077,-75.4838738
1421,POINT (-75.4838937 45.454111699999984),45.454111699999984,-75.4838937
1422,POINT (-75.6932754 45.407573499999984),45.407573499999984,-75.6932754
1423,POINT (-75.6965173 45.4384401),45.4384401,-75.6965173
1424,POINT (-75.69658615 45.43868649999999),45.43868649999999,-75.69658615
1425,POINT (-75.696256 45.43858929999998),45.43858929999998,-75.696256
1426,POINT (-75.73476690000001 45.2651127),45.2651127,-75.73476690000001
1427,POINT (-75.7373672 45.4024708),45.4024708,-75.7373672
1428,POINT (-75.7510961 45.35659899999999),45.35659899999999,-75.7510961
1429,POINT (-75.9085537 45.3406097),45.3406097,-75.9085537
1430,POINT (-75.6710329 45.4156161),45.4156161,-75.6710329
1431,POINT (-75.6652746 45.40869969999999),45.40869969999999,-75.6652746
1432,POINT (-75.66492380000001 45.408683349999976),45.408683349999976,-75.66492380000001
1433,POINT (-75.6650829 45.4088491),45.4088491,-75.6650829
1434,POINT (-75.48655655 45.45837144999999),45.45837144999999,-75.48655655
1435,POINT (-75.4862023 45.45833549999999),45.45833549999999,-75.4862023
1436,POINT (-75.91435010000001 45.28179999999999),45.28179999999999,-75.91435010000001
1437,POINT (-75.8262204 45.32099699999999),45.32099699999999,-75.8262204
1438,POINT (-75.7627552 45.342320699999995),45.342320699999995,-75.7627552
1439,POINT (-75.73244875 45.2610094),45.2610094,-75.73244875
1440,POINT (-75.7327811 45.261041699999986),45.261041699999986,-75.7327811
1441,POINT (-75.7363235 45.3553291),45.3553291,-75.7363235
1442,POINT (-75.7603275 45.388654099999975),45.388654099999975,-75.7603275
1443,POINT (-75.709711 45.35967599999999),45.35967599999999,-75.709711
1444,POINT (-75.7124547 45.36442029999999),45.36442029999999,-75.7124547
1445,POINT (-75.7744389 45.28088319999997),45.28088319999997,-75.7744389
1446,POINT (-75.7440149 45.26641079999999),45.26641079999999,-75.7440149
1447,POINT (-75.5157512 45.4758845),45.4758845,-75.5157512
1448,POINT (-75.5200459 45.4736185),45.4736185,-75.5200459
1449,POINT (-75.54752965 45.475631849999985),45.475631849999985,-75.54752965
1450,POINT (-75.5479595 45.47234269999999),45.47234269999999,-75.5479595
1451,POINT (-75.5105372 45.45132689999999),45.45132689999999,-75.5105372
1452,POINT (-75.5105616 45.451144899999996),45.451144899999996,-75.5105616
1453,POINT (-75.47752242499999 45.45201455),45.45201455,-75.47752242499999
1454,POINT (-75.633309325 45.408072875),45.408072875,-75.633309325
1455,POINT (-75.8165807 45.34687189999999),45.34687189999999,-75.8165807
1456,POINT (-75.84458925000001 45.34749074999999),45.34749074999999,-75.84458925000001
1457,POINT (-75.694746 45.42491219999999),45.42491219999999,-75.694746
1458,POINT (-75.72693369999999 45.291430399999996),45.291430399999996,-75.72693369999999
1459,POINT (-75.7273578 45.29116709999999),45.29116709999999,-75.7273578
1460,POINT (-75.7269812 45.29117819999998),45.29117819999998,-75.7269812
1461,POINT (-75.7272929 45.2914512),45.2914512,-75.7272929
1462,POINT (-75.7101399 45.40881009999999),45.40881009999999,-75.7101399
1463,POINT (-75.6732778 45.378194199999996),45.378194199999996,-75.6732778
1464,POINT (-75.8287847 45.32375879999998),45.32375879999998,-75.8287847
1465,POINT (-75.8287844 45.32395209999999),45.32395209999999,-75.8287844
1466,POINT (-75.47283610000001 45.453453399999994),45.453453399999994,-75.47283610000001
1467,POINT (-75.8001718 45.351537199999996),45.351537199999996,-75.8001718
1468,POINT (-75.72935115 45.24229564999999),45.24229564999999,-75.72935115
1469,POINT (-75.9199137 45.30713974999999),45.30713974999999,-75.9199137
1470,POINT (-75.9201072 45.307406499999985),45.307406499999985,-75.9201072
1471,POINT (-75.73224495 45.269439025000004),45.269439025000004,-75.73224495
1472,POINT (-75.73466015000001 45.26877734999999),45.26877734999999,-75.73466015000001
1473,POINT (-75.7351376 45.26855189999999),45.26855189999999,-75.7351376
1474,POINT (-75.7435097 45.28072985),45.28072985,-75.7435097
1475,POINT (-75.56227115 45.43260264999999),45.43260264999999,-75.56227115
1476,POINT (-75.5977557 45.423176099999985),45.423176099999985,-75.5977557
1477,POINT (-75.7419702 45.38730739999998),45.38730739999998,-75.7419702
1478,POINT (-75.7238512 45.39201299999999),45.39201299999999,-75.7238512
1479,POINT (-75.6388273 45.38049429999999),45.38049429999999,-75.6388273
1480,POINT (-75.7058424 45.41995719999999),45.41995719999999,-75.7058424
1481,POINT (-75.7714042 45.3810315),45.3810315,-75.7714042
1482,POINT (-75.8933537 45.33208159999999),45.33208159999999,-75.8933537
1483,POINT (-75.887385 45.3227416),45.3227416,-75.887385
1484,POINT (-75.8770035 45.30386099999999),45.30386099999999,-75.8770035
1485,POINT (-75.8765596 45.303902699999995),45.303902699999995,-75.8765596
1486,POINT (-75.876495 45.30423009999999),45.30423009999999,-75.876495
1487,POINT (-75.8769553 45.30423849999999),45.30423849999999,-75.8769553
1488,POINT (-75.6079183 45.392981999999996),45.392981999999996,-75.6079183
1489,POINT (-75.60732130000001 45.39303099999998),45.39303099999998,-75.60732130000001
1490,POINT (-75.6072886 45.39275209999999),45.39275209999999,-75.6072886
1491,POINT (-75.6077887 45.39271939999998),45.39271939999998,-75.6077887
1492,POINT (-75.7145312 45.4161719),45.4161719,-75.7145312
1493,POINT (-75.7144669 45.4164749),45.4164749,-75.7144669
1494,POINT (-75.7148594 45.416454599999994),45.416454599999994,-75.7148594
1495,POINT (-75.7148824 45.41614009999999),45.41614009999999,-75.7148824
1496,POINT (-75.6375655 45.424126599999994),45.424126599999994,-75.6375655
1497,POINT (-75.6371371 45.424091499999996),45.424091499999996,-75.6371371
1498,POINT (-75.6375153 45.42438870000001),45.42438870000001,-75.6375153
1499,POINT (-75.6371141 45.42433969999999),45.42433969999999,-75.6371141
1500,POINT (-75.62684 45.42786859999998),45.42786859999998,-75.62684
1501,POINT (-75.62715 45.42785889999999),45.42785889999999,-75.62715
1502,POINT (-75.6271504 45.42809449999999),45.42809449999999,-75.6271504
1503,POINT (-75.626841 45.42810279999999),45.42810279999999,-75.626841
1504,POINT (-75.6072071 45.433266299999985),45.433266299999985,-75.6072071
1505,POINT (-75.6071909 45.433468999999995),45.433468999999995,-75.6071909
1506,POINT (-75.6076713 45.433434899999995),45.433434899999995,-75.6076713
1507,POINT (-75.639262 45.443785),45.443785,-75.639262
1508,POINT (-75.6389609 45.443781599999994),45.443781599999994,-75.6389609
1509,POINT (-75.6389359 45.44353809999999),45.44353809999999,-75.6389359
1510,POINT (-75.6392299 45.44355139999998),45.44355139999998,-75.6392299
1511,POINT (-75.60257 45.416329099999984),45.416329099999984,-75.60257
1512,POINT (-75.6022322 45.4163391),45.4163391,-75.6022322
1513,POINT (-75.6026562 45.41661739999999),45.41661739999999,-75.6026562
1514,POINT (-75.6023016 45.41660509999999),45.41660509999999,-75.6023016
1515,POINT (-75.5329225 45.44460459999999),45.44460459999999,-75.5329225
1516,POINT (-75.5329603 45.44430709999999),45.44430709999999,-75.5329603
1517,POINT (-75.5326279 45.444289199999986),45.444289199999986,-75.5326279
1518,POINT (-75.5326137 45.44458949999999),45.44458949999999,-75.5326137
1519,POINT (-75.5011911 45.483456099999984),45.483456099999984,-75.5011911
1520,POINT (-75.5011774 45.483700199999994),45.483700199999994,-75.5011774
1521,POINT (-75.5008437 45.4836496),45.4836496,-75.5008437
1522,POINT (-75.5008524 45.48343409999999),45.48343409999999,-75.5008524
1523,POINT (-75.5127384 45.477805999999994),45.477805999999994,-75.5127384
1524,POINT (-75.51260635 45.47749409999999),45.47749409999999,-75.51260635
1525,POINT (-75.5124738 45.47781739999999),45.47781739999999,-75.5124738
1526,POINT (-75.6839751 45.411410049999986),45.411410049999986,-75.6839751
1527,POINT (-75.68413215000001 45.411208999999985),45.411208999999985,-75.68413215000001
1528,POINT (-75.691655 45.376758),45.376758,-75.691655
1529,POINT (-75.5489564 45.461440399999994),45.461440399999994,-75.5489564
1530,POINT (-75.549248 45.4614802),45.4614802,-75.549248
1531,POINT (-75.54930750000001 45.4612687),45.4612687,-75.54930750000001
1532,POINT (-75.9326247 45.311464199999996),45.311464199999996,-75.9326247
1533,POINT (-75.9322114 45.31144029999999),45.31144029999999,-75.9322114
1534,POINT (-75.932345 45.311593499999994),45.311593499999994,-75.932345
1535,POINT (-75.84170303333333 45.34057976666666),45.34057976666666,-75.84170303333333
1536,POINT (-75.7211454 45.27290649999999),45.27290649999999,-75.7211454
1537,POINT (-75.7133052 45.40379149999998),45.40379149999998,-75.7133052
1538,POINT (-75.6396838 45.42900739999999),45.42900739999999,-75.6396838
1539,POINT (-75.6397604 45.42871889999998),45.42871889999998,-75.6397604
1540,POINT (-75.6401804 45.42914859999999),45.42914859999999,-75.6401804
1541,POINT (-75.640262 45.4288619),45.4288619,-75.640262
1542,POINT (-75.49191110000001 45.467592499999995),45.467592499999995,-75.49191110000001
1543,POINT (-75.491613 45.46747669999999),45.46747669999999,-75.491613
1544,POINT (-75.4875759 45.46069459999998),45.46069459999998,-75.4875759
1545,POINT (-75.4879479 45.460708999999994),45.460708999999994,-75.4879479
1546,POINT (-75.4879244 45.46098239999998),45.46098239999998,-75.4879244
1547,POINT (-75.4875226 45.46098139999998),45.46098139999998,-75.4875226
1548,POINT (-75.9260448 45.32224389999999),45.32224389999999,-75.9260448
1549,POINT (-75.9260552 45.321974699999984),45.321974699999984,-75.9260552
1550,POINT (-75.9347048 45.35679029999999),45.35679029999999,-75.9347048
1551,POINT (-75.9342411 45.356646999999995),45.356646999999995,-75.9342411
