X,Y,ID,Geo_ID,Accident_Year,Accident_Date,Accident_Time,Location,Location_Type,Classification_Of_Accident,Initial_Impact_Type,Road_Surface_Condition,Environment_Condition,Light,Traffic_Control,Num_of_Vehicle,Num_Of_Pedestrians,Num_of_Bicycles,Num_of_Motorcycles,Max_Injury,Num_of_Injuries,Num_of_Minimal_Injuries,Num_of_Minor_Injuries,Num_of_Major_Injuries,Num_of_Fatal_Injuries,X_Coordinate,Y_Coordinate,Lat,Long,ObjectId,lat_rounded,lon_rounded,intersection_cluster,lat,lon
-8425944.81003278,5686074.20620768,2018--21331,2132,,2018/07/27,14:15,BANK ST @ CHAMBERLAIN AVE N/ISABELLA ST (0002132),Intersection,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,368082.7079,5030166.565,45.40857477,-75.69155006,21362,45.4085748,-75.6915501,342,45.40857479999999,-75.6915501
-8425944.81003278,5686074.20620768,2018--22223,2132,,2018/08/30,13:20,BANK ST @ CHAMBERLAIN AVE N/ISABELLA ST (0002132),Intersection,03 - P.D. only,05 - Turning movement,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,368082.7079,5030166.565,45.40857477,-75.69155006,22395,45.4085748,-75.6915501,342,45.40857479999999,-75.6915501
-8425944.81003278,5686074.20620768,2018--23977,2132,,2018/10/18,14:13,BANK ST @ CHAMBERLAIN AVE N/ISABELLA ST (0002132),Intersection,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,368082.7079,5030166.565,45.40857477,-75.69155006,23865,45.4085748,-75.6915501,342,45.40857479999999,-75.6915501
-8425944.81003278,5686074.20620768,2019--31121,2132,,2019/02/11,8:44,BANK ST @ CHAMBERLAIN AVE N/ISABELLA ST (0002132),Intersection,03 - P.D. only,04 - Sideswipe,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,368082.7079,5030166.565,45.40857477,-75.69155006,31355,45.4085748,-75.6915501,342,45.40857479999999,-75.6915501
-8425944.81003278,5686074.20620768,2019--31427,2132,,2019/02/16,22:13,BANK ST @ CHAMBERLAIN AVE N/ISABELLA ST (0002132),Intersection,03 - P.D. only,05 - Turning movement,02 - Wet,01 - Clear,07 - Dark,01 - Traffic signal,2,0,,,,,,,,,368082.7079,5030166.565,45.40857477,-75.69155006,31427,45.4085748,-75.6915501,342,45.40857479999999,-75.6915501
-8425944.81003278,5686074.20620768,2019--31744,2132,,2019/02/24,17:05,BANK ST @ CHAMBERLAIN AVE N/ISABELLA ST (0002132),Intersection,03 - P.D. only,04 - Sideswipe,02 - Wet,02 - Rain,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,368082.7079,5030166.565,45.40857477,-75.69155006,31580,45.4085748,-75.6915501,342,45.40857479999999,-75.6915501
-8425944.81003278,5686074.20620768,2019--33878,2132,,2019/04/30,18:09,BANK ST @ CHAMBERLAIN AVE N/ISABELLA ST (0002132),Intersection,02 - Non-fatal injury,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,01 - Minimal,1.0,1.0,,,,368082.7079,5030166.565,45.40857477,-75.69155006,33716,45.4085748,-75.6915501,342,45.40857479999999,-75.6915501
-8425944.81003278,5686074.20620768,2019--33370,2132,,2019/04/13,17:26,BANK ST @ CHAMBERLAIN AVE N/ISABELLA ST (0002132),Intersection,03 - P.D. only,05 - Turning movement,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,368082.7079,5030166.565,45.40857477,-75.69155006,33731,45.4085748,-75.6915501,342,45.40857479999999,-75.6915501
-8425944.81003278,5686074.20620768,2019--33884,2132,,2019/04/30,22:56,BANK ST @ CHAMBERLAIN AVE N/ISABELLA ST (0002132),Intersection,03 - P.D. only,04 - Sideswipe,01 - Dry,01 - Clear,07 - Dark,01 - Traffic signal,3,0,,,,,,,,,368082.7079,5030166.565,45.40857477,-75.69155006,33754,45.4085748,-75.6915501,342,45.40857479999999,-75.6915501
-8425944.81003278,5686074.20620768,2019--34034,2132,,2019/05/05,13:20,BANK ST @ CHAMBERLAIN AVE N/ISABELLA ST (0002132),Intersection,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,368082.7079,5030166.565,45.40857477,-75.69155006,34043,45.4085748,-75.6915501,342,45.40857479999999,-75.6915501
-8425944.81003278,5686074.20620768,2019--36312,2132,,2019/07/08,21:37,BANK ST @ CHAMBERLAIN AVE N/ISABELLA ST (0002132),Intersection,03 - P.D. only,05 - Turning movement,01 - Dry,01 - Clear,07 - Dark,01 - Traffic signal,2,0,,,,,,,,,368082.7079,5030166.565,45.40857477,-75.69155006,36013,45.4085748,-75.6915501,342,45.40857479999999,-75.6915501
-8425944.81003278,5686074.20620768,2019--36918,2132,,2019/07/25,12:16,BANK ST @ CHAMBERLAIN AVE N/ISABELLA ST (0002132),Intersection,03 - P.D. only,04 - Sideswipe,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,368082.7079,5030166.565,45.40857477,-75.69155006,36435,45.4085748,-75.6915501,342,45.40857479999999,-75.6915501
-8425944.81003278,5686074.20620768,2019--37843,2132,,2019/08/21,16:00,BANK ST @ CHAMBERLAIN AVE N/ISABELLA ST (0002132),Intersection,02 - Non-fatal injury,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,01 - Minimal,1.0,1.0,,,,368082.7079,5030166.565,45.40857477,-75.69155006,37407,45.4085748,-75.6915501,342,45.40857479999999,-75.6915501
-8425944.81003278,5686074.20620768,2019--37636,2132,,2019/08/16,1:01,BANK ST @ CHAMBERLAIN AVE N/ISABELLA ST (0002132),Intersection,02 - Non-fatal injury,02 - Angle,01 - Dry,01 - Clear,07 - Dark,01 - Traffic signal,2,0,,,02 - Minor,1.0,,1.0,,,368082.7079,5030166.565,45.40857477,-75.69155006,37433,45.4085748,-75.6915501,342,45.40857479999999,-75.6915501
-8425944.81003278,5686074.20620768,2019--37546,2132,,2019/08/13,23:31,BANK ST @ CHAMBERLAIN AVE N/ISABELLA ST (0002132),Intersection,03 - P.D. only,04 - Sideswipe,01 - Dry,01 - Clear,07 - Dark,01 - Traffic signal,2,0,,,,,,,,,368082.7079,5030166.565,45.40857477,-75.69155006,37527,45.4085748,-75.6915501,342,45.40857479999999,-75.6915501
-8425944.81003278,5686074.20620768,2019--37472,2132,,2019/08/11,20:50,BANK ST @ CHAMBERLAIN AVE N/ISABELLA ST (0002132),Intersection,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,07 - Dark,01 - Traffic signal,2,0,,,,,,,,,368082.7079,5030166.565,45.40857477,-75.69155006,37778,45.4085748,-75.6915501,342,45.40857479999999,-75.6915501
